AccountCode,Description,SubTotal,TotalTax,TotalAmount,Date,DueDate,Status,Type,CurrencyCode,InvoiceID
008,voucher,334.0,0.0,334.0,2019-03-30,2019-04-29,PAID,ACCREC,GBP,19db38df-00a9-4ea9-aa45-c7c4e131cc14
489,Telephone & Internet,213.56,0.0,213.56,2019-03-02,2019-03-08,PAID,ACCPAY,GBP,840b6874-17e0-4415-8321-1d78dd92460b
004,self,1880.0,0.0,1880.0,2019-03-28,2019-04-27,PAID,ACCREC,GBP,5460671d-f0f7-4e3f-848e-6fbca3d473db
400,Business cards,79.32,0.0,79.32,2019-03-28,2019-04-02,PAID,ACCPAY,GBP,fb07da61-2ebd-48eb-802f-c50ba552fd16
103,Hot/Cold packs,43.68,0.0,43.68,2019-03-11,2019-04-09,PAID,ACCPAY,GBP,8490a7a6-465a-4853-8bc2-82c234f2e1d1
472-5,Milk,1.45,0.0,1.45,2019-03-22,2019-04-09,PAID,ACCPAY,GBP,85c6df82-f4fa-4ae9-bc35-59e0bf553f7f
475,Nadine cardigans,41.14,0.0,41.14,2019-03-27,2019-04-02,PAID,ACCPAY,GBP,f7f3c2de-18f1-4caa-8f30-ddc9eec97702
472-7,Water coolers Moulton ,43.68,0.0,43.68,2019-02-25,2019-03-05,PAID,ACCPAY,GBP,0c01243a-cc3c-4bbf-8144-4197549ff7c0
412,Consulting fees,500.0,0.0,500.0,2019-03-25,2019-04-09,PAID,ACCPAY,GBP,6f14a1c3-9cd0-4bd7-ad05-2bd57085ba8a
400,Appointment cards,79.32,0.0,79.32,2019-03-28,2019-04-03,VOIDED,ACCPAY,GBP,21b30c66-b4ae-403d-8328-fd2c952d9086
413-2,Sports Ladder,98.9,0.0,98.9,2019-03-21,2019-03-27,PAID,ACCPAY,GBP,f82a65bf-2019-4549-a109-70f18f87d0d9
105,Scalpal handles ,16.44,0.0,16.44,2019-03-18,2019-03-27,PAID,ACCPAY,GBP,cb4c8c5b-dcb9-4b50-9ee1-e2e1290db01e
401-1,pdq charges,329.28,0.0,329.28,2019-03-31,2019-04-16,PAID,ACCPAY,GBP,ea93c326-5a4b-46e6-bdee-d9f6611523c7
401-1,pdq charges,311.41,0.0,311.41,2019-03-31,2019-04-16,PAID,ACCPAY,GBP,3874e174-6529-46d7-9b63-604d283b0b97
005,cons,1672.0,0.0,1672.0,2019-03-15,2019-04-14,PAID,ACCREC,GBP,e3504390-9622-42b3-988c-692b134d143a
472-7,Water coolers M/W,43.68,0.0,43.68,2019-03-25,2019-04-02,PAID,ACCPAY,GBP,b2c6f7ef-33f4-4dad-8ce2-8ce4efba2d6d
408-5,Moulton Bins,120.73,0.0,120.73,2019-03-31,2019-04-09,PAID,ACCPAY,GBP,9899cde8-dec3-4348-8367-f22648ab2855
463,Marketing,600.0,0.0,600.0,2019-03-31,2019-04-02,PAID,ACCPAY,GBP,1ef5a0b5-5b5a-4f8b-b6fc-6f6597e0eba9
433-5,Sam Business insurance,6.77,0.0,6.77,2018-08-01,2018-09-01,PAID,ACCPAY,GBP,b95c3990-1192-4a56-9bcf-d4248efb3c5f
433-5,Sam Business insurance,6.77,0.0,6.77,2018-09-01,2018-10-01,PAID,ACCPAY,GBP,43db4119-1082-4e39-9f33-0d4d27aa6fd4
433-5,Sam Business insurance,6.77,0.0,6.77,2018-10-01,2018-11-01,PAID,ACCPAY,GBP,ef9920b9-48a9-447f-b52b-e4846d3702bf
433-5,Sam Business insurance,6.77,0.0,6.77,2019-03-01,2019-04-01,PAID,ACCPAY,GBP,2ba76dc7-a984-4f8f-8d3d-3b3f6a6f84d4
433-5,Sam Business insurance,6.77,0.0,6.77,2019-02-01,2019-03-01,PAID,ACCPAY,GBP,88c36a6a-6dc5-4e76-886a-fc06d124f70a
433-5,Sam Business insurance,6.77,0.0,6.77,2019-01-01,2019-02-01,PAID,ACCPAY,GBP,06889250-1b0e-48f0-9d0b-cb08887ffe79
433-5,Sam Business insurance,6.77,0.0,6.77,2018-12-01,2019-01-01,PAID,ACCPAY,GBP,2bc2190b-c5f3-4c34-b63a-15489e92af71
433-5,Sam Business insurance,6.77,0.0,6.77,2018-11-01,2018-12-01,PAID,ACCPAY,GBP,524fff64-15ef-4140-addb-0c154d55c918
433-5,Business Personal Insurance,14.38,0.0,14.38,2018-09-04,2018-10-04,PAID,ACCPAY,GBP,2dc903aa-5336-4dda-ab1b-5c06cdc6a212
433-5,Business Personal Insurance,14.38,0.0,14.38,2018-10-04,2018-11-04,PAID,ACCPAY,GBP,c7e82375-4ab2-4e74-b596-40f17e005173
433-5,Business Personal Insurance,14.38,0.0,14.38,2018-11-04,2018-12-04,PAID,ACCPAY,GBP,59a8bb98-c1a3-4266-a463-81390648e327
433-5,Business Personal Insurance,14.38,0.0,14.38,2018-12-04,2019-01-04,PAID,ACCPAY,GBP,c7590412-5a17-4be0-8b38-548ca2069cfd
433-5,Business Personal Insurance,14.38,0.0,14.38,2019-01-04,2019-02-04,PAID,ACCPAY,GBP,5b01af89-0b31-4b9c-afd5-b7dbda6c9cd0
433-5,Business Personal Insurance,14.38,0.0,14.38,2019-02-04,2019-03-04,PAID,ACCPAY,GBP,30848132-c951-48d8-8957-93e6779ee985
433-5,Business Personal Insurance,14.38,0.0,14.38,2019-03-04,2019-04-04,PAID,ACCPAY,GBP,b462fd58-6912-488f-aec8-d55095d98c84
489,Bedford Phones ,155.7,0.0,155.7,2019-01-28,2019-01-29,PAID,ACCPAY,GBP,3a7dcbd5-eae1-486a-adca-09a185df0e38
489,Bedford Phones ,155.7,0.0,155.7,2019-02-28,2019-03-05,PAID,ACCPAY,GBP,1b1502ce-8f88-47e1-b6ff-5dce57fb2182
489,Headset,29.99,0.0,29.99,2018-11-15,2018-12-06,PAID,ACCPAY,GBP,d38ab296-dc5a-4f68-8328-8c10af68f896
492,12 month contract fee,155.7,0.0,155.7,2018-12-28,2019-01-08,PAID,ACCPAY,GBP,3cb24d08-cb81-4ba9-8303-093f1155535e
492,12 month contract fee,155.7,0.0,155.7,2018-10-28,2018-11-02,PAID,ACCPAY,GBP,1378ac00-393a-4bb2-a525-1cb203359b42
492,12 month contract fee,155.7,0.0,155.7,2018-11-28,2018-12-06,PAID,ACCPAY,GBP,6888d4e7-ea12-49f1-9fbe-a4972c823a4c
489,Installation fee GD,153.6,0.0,153.6,2018-10-19,2018-10-23,PAID,ACCPAY,GBP,e34c2680-3a4c-493e-9e0f-bfff4b4550aa
413-1,New Phone systems Moulton,640.26,0.0,640.26,2018-09-27,2018-10-04,PAID,ACCPAY,GBP,7883d028-3231-44d5-9187-4e214b96030a
492,New Phone systems Moulton,1325.04,0.0,1325.04,2018-09-27,2018-10-04,PAID,ACCPAY,GBP,a1418a67-4e42-4ba5-bfb5-8ce857f6f736
492,Technician time,837.0,0.0,837.0,2018-10-25,2018-11-02,PAID,ACCPAY,GBP,dbe1f4a7-573d-4abd-b950-af57dbb868f3
463,IT,407.48,0.0,407.48,2018-10-31,2019-02-21,PAID,ACCREC,GBP,5bbd675f-4a29-473f-b7ed-1eb55df4bf2d
463,IT,434.71,0.0,434.71,2018-11-30,2019-02-21,PAID,ACCREC,GBP,618839fc-0768-405d-b5d2-22b5169fcabd
463,IT,429.73,0.0,429.73,2018-12-31,2019-01-01,PAID,ACCREC,GBP,574cd862-6520-4b53-a9cf-39413320e1a7
463,It Costs,464.14,0.0,464.14,2019-02-28,2019-03-14,PAID,ACCREC,GBP,5a529564-401c-4626-b67a-5b45bb94dd55
103,Resistnace band all colours,269.16,0.0,269.16,2018-06-19,2018-06-20,PAID,ACCPAY,GBP,288c3145-81bc-4970-a1be-0f8930cf4998
413-2,Bed for Great Denham,300.0,0.0,300.0,2018-07-13,2018-07-28,PAID,ACCPAY,GBP,8aef8926-79e6-459a-8f56-e8600803cb70
472-6,Delivery of bed for great denham,71.0,0.0,71.0,2018-07-16,2018-07-28,PAID,ACCPAY,GBP,ea392194-c6b2-42a0-9760-2577d9de76bb
413-2,Massage Couch great Denham,50.0,0.0,50.0,2018-08-01,2018-08-10,PAID,ACCPAY,GBP,d79716f4-165c-4d1e-8e02-bb6bcbcbbeee
472-6,Collection and delivery of couch,233.0,0.0,233.0,2018-08-01,2018-08-10,PAID,ACCPAY,GBP,9aa26565-d05c-422a-a000-62f977122057
461-1,Stationery,37.6,0.0,37.6,2018-09-02,2018-10-04,PAID,ACCPAY,GBP,001b220c-6aed-460f-8cd0-dc237948914e
474,Buling work Great Denham,2625.0,0.0,2625.0,2018-09-03,2018-09-11,PAID,ACCPAY,GBP,f4049dcc-d77c-410e-9d32-97e4922a600b
401-2,Great denham start up costs,6762.41,0.0,6762.41,2018-09-06,2018-09-11,PAID,ACCPAY,GBP,bc5698f6-2a74-44d6-a71f-a46bd56df091
474-2,Spotlights ,228.0,0.0,228.0,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,2c9b6361-ca9a-4fec-89a8-4d6cb0856c6e
472-5,Drinks for builders,6.75,0.0,6.75,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,054badfe-1d73-4ae4-9288-b7e7f25e2747
475,Uniform - Cardigans,59.0,0.0,59.0,2018-09-07,2018-09-10,PAID,ACCPAY,GBP,029a98fe-33eb-459c-970c-fbca9b0b20ad
474,Worktops for Great Denham,263.5,0.0,263.5,2018-09-09,2018-09-11,PAID,ACCPAY,GBP,e932cec8-0e69-4f17-ac31-6fe9023e26cd
474,Worktops for desks GD,135.0,0.0,135.0,2018-09-12,2018-10-04,PAID,ACCPAY,GBP,aaf39354-81bd-49d4-9099-c354c285a67e
472-5,Drinks for builders,4.28,0.0,4.28,2018-09-14,2018-09-21,PAID,ACCPAY,GBP,e5aefaf9-0d72-4743-a63c-80066021f758
474-2,Lights Great denham,125.46,0.0,125.46,2018-09-14,2018-09-21,PAID,ACCPAY,GBP,76a9d269-8773-4c4d-a923-922f10caf9fe
472-5,Builders drinks & snacks,2.75,0.0,2.75,2018-09-14,2018-09-21,PAID,ACCPAY,GBP,a7059f9c-5683-4a28-96f2-f6aebd9bf494
474-3,Great Denham Electrics,1104.0,0.0,1104.0,2018-09-14,2018-09-21,PAID,ACCPAY,GBP,6cdb029d-ac13-41ff-abbe-547982c5d29f
474-7,Keys for Great Denham,54.6,0.0,54.6,2018-09-17,2018-09-21,PAID,ACCPAY,GBP,c9d8dcf2-023c-46d5-b36c-7ec2cbb78c87
472-5,Builders drinks & snacks,8.25,0.0,8.25,2018-09-17,2018-09-21,PAID,ACCPAY,GBP,cfbb7e92-9b0c-456c-ac4d-1dd50b0b5094
474,Plastering at GD,1060.0,0.0,1060.0,2018-09-25,2018-10-04,PAID,ACCPAY,GBP,86356b2a-29ce-4039-95a9-8a94452a886b
475,Name badge - uniform,21.83,0.0,21.83,2018-09-26,2018-10-04,PAID,ACCPAY,GBP,f1ea9899-c8fa-4760-8ad9-e76f46e57213
474-2,Lights,41.82,0.0,41.82,2018-09-26,2018-10-19,PAID,ACCPAY,GBP,b559328a-945c-4600-a2a2-a0367360cb9d
474,Painting of GD Clinic,1750.0,0.0,1750.0,2018-09-28,2018-10-04,PAID,ACCPAY,GBP,846226ed-9765-41d6-a923-e9f6fbcdc21d
461-1,Office/clinic equipment ,144.0,0.0,144.0,2018-09-29,2018-10-04,PAID,ACCPAY,GBP,d588c328-964c-4b19-b88a-b8681405634a
413-2,Office supplies,101.75,0.0,101.75,2018-09-29,2018-10-04,PAID,ACCPAY,GBP,bf5a92c8-b370-40ba-82ee-e3e52ca28e75
764,New couch GD,200.0,0.0,200.0,2018-10-01,2018-10-04,PAID,ACCPAY,GBP,7f4e7a71-1006-464b-9d5d-a05cfb3fa886
101,Cotton Wool,4.0,0.0,4.0,2018-10-02,2018-10-11,PAID,ACCPAY,GBP,3237a3af-5c45-43c4-a56c-db4403696548
413-5,Bins,54.0,0.0,54.0,2018-10-02,2018-10-04,PAID,ACCPAY,GBP,ca2df516-0ead-45fa-aca8-6dc6ae64a4df
433,Private practice insurance,301.92,0.0,301.92,2018-10-08,2018-10-24,PAID,ACCPAY,GBP,6c42db11-dfba-4acc-a2db-edda507c2bdc
433-6,Professional Liability insurance,585.84,0.0,585.84,2018-10-08,2018-10-24,PAID,ACCPAY,GBP,66b68528-e6db-4c90-b05c-c16a0dace5e6
461-1,Card/leaflet holders,38.48,0.0,38.48,2018-10-09,2018-10-11,PAID,ACCPAY,GBP,14f75dce-5d1d-46aa-bfb5-4b5762e5bec2
413-5,Desks ,269.97,0.0,269.97,2018-10-09,2018-10-18,PAID,ACCPAY,GBP,d6fbdbe1-7868-4320-a502-72dc43eb5298
413-5,Computer Chairs,451.35,0.0,451.35,2018-10-10,2018-10-18,PAID,ACCPAY,GBP,67c5bbc1-fdc4-4937-8e0b-80554d55f979
413-2,Scissors for treatment rooms,11.97,0.0,11.97,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,607848e1-0077-4eb5-a717-af2d0d67332e
413-2,Reflex hammers/Kettle/gym ball,71.77,0.0,71.77,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,05de3825-60b3-41f0-aa7f-dbbadd4fda71
413-2,Shoulder Pulleys/Goniometer/Laminating pouches,50.25,0.0,50.25,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,06298b92-b2fa-4e41-9861-373bc4e69904
413-2,Display shelf,23.94,0.0,23.94,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,4c64ddc7-dd3a-4b81-af1c-2c5bb5092d49
413-2,Fixation belt,26.85,0.0,26.85,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,44c9c8dc-cdab-4d31-a6f6-a0b74aa72e5b
413-2,Rocker board,29.0,0.0,29.0,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,b878d6a5-ed3c-4eba-a6a6-d6503076b8a1
413-2,Exercise ball,18.99,0.0,18.99,2018-10-11,2018-10-12,PAID,ACCPAY,GBP,75490578-634d-4ad9-b95a-a362c40c8f4a
461-1,Shredder,64.99,0.0,64.99,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,9f46d6c1-c3e0-4d80-96cf-38c77f8155b3
413-6,Signs ,54.0,0.0,54.0,2018-10-11,2018-10-23,PAID,ACCPAY,GBP,24c84d86-f508-4e2d-be2f-dd083334f88c
413-5,Scanner,367.97,0.0,367.97,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,f57b5d4c-70e2-4eb6-b63d-4d8f960b0df3
413-5,Cash box anf magnetic frames ,44.68,0.0,44.68,2018-10-11,2018-10-19,PAID,ACCPAY,GBP,d81a0a51-faef-415c-8f88-2da028c69184
413-5,Laminator,21.99,0.0,21.99,2018-10-11,2018-10-12,PAID,ACCPAY,GBP,8c7d1537-f848-45e2-9f0f-76c2d04cd44b
101,Hand wash,15.64,0.0,15.64,2018-10-11,2018-10-12,PAID,ACCPAY,GBP,1fb0ad5e-09a9-4511-a326-0a185d0c437e
461-1,Rulers GD,3.66,0.0,3.66,2018-10-11,2018-10-12,PAID,ACCPAY,GBP,6c211d4c-541b-496f-b4ca-5fff76585a7e
474,Flooring GD,2327.5,0.0,2327.5,2018-10-12,2018-10-23,PAID,ACCPAY,GBP,471dfdb9-a92f-4b74-b36f-7bf746588655
103,T band,179.03,0.0,179.03,2018-10-12,2018-10-23,PAID,ACCPAY,GBP,8044b0e2-e552-4e47-8fe1-8cc54aae7077
101,cotton wool pots,22.46,0.0,22.46,2018-10-12,2018-10-12,PAID,ACCPAY,GBP,82f31402-327a-4218-87f6-2a2c5ae82fd7
461-1,Note pads,35.98,0.0,35.98,2018-10-15,2018-10-19,PAID,ACCPAY,GBP,e14d22d7-932b-47c1-89c8-67bf62d74c04
474,Grout/tiles/primer,118.2,0.0,118.2,2018-10-15,2018-10-23,PAID,ACCPAY,GBP,340d411e-ea8f-486c-a622-83eac0ba6810
720,Computer stands ,79.96,0.0,79.96,2018-10-12,2018-10-19,PAID,ACCPAY,GBP,e657c22a-eaf9-4c46-b546-37da44f48a6a
409-1,Resus mask & First aid kit,19.13,0.0,19.13,2018-10-14,2018-10-19,PAID,ACCPAY,GBP,3c0b8eca-5593-4675-9658-bbcbee572394
474,Mirrors & Mag Racks,335.0,0.0,335.0,2018-10-14,2018-10-18,PAID,ACCPAY,GBP,fb1e55b0-3aff-4894-8c6e-f7d9cc81b332
474,Towel Rails ,59.85,0.0,59.85,2018-10-15,2018-10-19,PAID,ACCPAY,GBP,8d0ccb00-3246-4281-8e0c-7fa4c57ace0f
413-4,Towels & Bedding,245.42,0.0,245.42,2018-10-15,2018-10-19,PAID,ACCPAY,GBP,e58f2795-fcc8-4a61-bfc9-53850aebebec
101,Consumables GD,508.15,0.0,508.15,2018-10-15,2018-10-23,PAID,ACCPAY,GBP,6e763d62-0817-4b81-8a79-26b6b51e599a
413-4,Pillows/Pillow cases,42.97,0.0,42.97,2018-10-15,2018-10-23,PAID,ACCPAY,GBP,f9759110-43c4-4fa8-8964-c2e6693be26d
474-2,Lighting for new clinic entrance ,330.0,0.0,330.0,2018-10-15,2018-10-23,PAID,ACCPAY,GBP,bc5e02d7-7806-4bec-89d2-df54de5f2e81
413-5,Chairs for GD,659.89,0.0,659.89,2018-10-15,2018-10-24,PAID,ACCPAY,GBP,4b1bb19b-ec9f-47c5-98b0-06e939cc2eed
413-2,Safe,27.99,0.0,27.99,2018-10-15,2018-10-19,PAID,ACCPAY,GBP,0c93f95e-5a78-4d61-aba5-e43b8e3d54d4
413-2,Ultrasound trolley1,18.87,0.0,18.87,2018-10-15,2018-10-18,PAID,ACCPAY,GBP,ef937d68-0b5a-4003-ab1b-68da79307b1e
474,Radiators,758.4,0.0,758.4,2018-10-15,2018-10-18,PAID,ACCPAY,GBP,f417a1ff-d5aa-4d87-9f66-ab3ea0dd6cf1
413-5,Card holder/leaflets,17.89,0.0,17.89,2018-10-15,2018-10-19,PAID,ACCPAY,GBP,9b44d4eb-d2a5-48ea-959e-61ee8e837791
413-2,Tape measures ,7.96,0.0,7.96,2018-10-15,2018-10-24,PAID,ACCPAY,GBP,4d94d399-e608-4d62-93e0-6e865b14b8ba
413-5,Card holders,7.67,0.0,7.67,2018-10-15,2018-10-18,PAID,ACCPAY,GBP,1f53596c-bf39-47a9-9d48-c8a899134766
413-5,Leaflet holders,8.24,0.0,8.24,2018-10-15,2018-10-18,PAID,ACCPAY,GBP,55a1ca92-87f7-4caa-96c2-9c28b7744040
103,Cool Gel & K Tape,268.56,0.0,268.56,2018-10-16,2018-10-23,PAID,ACCPAY,GBP,53bda2c9-31b3-4b08-afed-d66cdc4e8f5c
413-5,Fridge,129.99,0.0,129.99,2018-10-17,2018-10-23,PAID,ACCPAY,GBP,9a4aa29c-b5d2-4771-88fd-6186fe635e58
472-5,Lunch for builder,2.35,0.0,2.35,2018-10-18,2018-10-25,PAID,ACCPAY,GBP,3f7d422a-5389-49e8-8043-88a692198d45
413-5,Worktop edging for Great Denham,18.5,0.0,18.5,2018-10-18,2018-10-24,PAID,ACCPAY,GBP,21253cd5-9834-4834-bc12-553f65d91b9b
409-1,Health & Safety law poster,13.54,0.0,13.54,2018-10-18,2018-10-24,PAID,ACCPAY,GBP,d1faee59-0ebc-4908-b261-65efd0b716ae
472-3,Magazines ,215.88,0.0,215.88,2018-10-18,2018-11-14,PAID,ACCPAY,GBP,d350cfaa-cd03-4535-b0e0-3b03aee30f66
409-1,First aid sign,3.24,0.0,3.24,2018-10-18,2018-10-24,PAID,ACCPAY,GBP,fafb8828-905d-48a0-9277-3352d23c2691
445,Electric GD,188.58,0.0,188.58,2018-10-18,2018-11-02,PAID,ACCPAY,GBP,e118bf76-dab5-4716-b61d-b0f4c6e20a09
413-5,Hoover,119.99,0.0,119.99,2018-10-18,2018-10-23,PAID,ACCPAY,GBP,f1e756b1-9c2a-4214-8caa-11d7b481cc9e
103,Foam Rollers ,118.1,0.0,118.1,2018-10-18,2018-10-23,PAID,ACCPAY,GBP,891a1381-f520-47b8-845d-84016b2e6bd2
413-1,GD Computers,1993.85,0.0,1993.85,2018-10-18,2018-10-23,PAID,ACCPAY,GBP,945959b9-8b90-42e3-94f1-a23f8efa3e1d
474,Worktop edging for Great Denham,23.5,0.0,23.5,2018-10-18,2018-10-23,PAID,ACCPAY,GBP,eb558a72-88b5-4885-993d-4d74581af8a4
474,Toilet seat ,35.0,0.0,35.0,2018-10-19,2018-10-25,PAID,ACCPAY,GBP,fa50afa4-cc9e-4f5c-8d62-8b0509b72116
472-5,Coffee for builders,5.5,0.0,5.5,2018-10-19,2018-10-25,PAID,ACCPAY,GBP,91218955-6882-482a-a395-419fd5d72fe3
103,Heat packs,29.94,0.0,29.94,2018-10-19,2018-10-24,PAID,ACCPAY,GBP,4a8f94df-b3b5-4bac-b390-5d567600401a
413-5,Printer,129.99,0.0,129.99,2018-10-19,2018-10-23,PAID,ACCPAY,GBP,c80f8389-71fc-4642-9472-e678ba5a70d2
409-1,First aid sign,4.9,0.0,4.9,2018-10-18,2018-10-23,PAID,ACCPAY,GBP,bb4929a5-931d-4cbb-8011-0cff77776805
474,Microwave brackets,14.88,0.0,14.88,2018-10-19,2018-10-24,PAID,ACCPAY,GBP,5454efb3-77ad-43a8-9f57-dcfc78f2cefd
409-2,Fire extinguishers & blanket GD,276.0,0.0,276.0,2018-10-19,2018-10-23,PAID,ACCPAY,GBP,f7712b56-b673-4f1c-b2d3-07eb9c0178f5
101,Ink/couch rolls/ bin bags/paper/envelopes/pens,258.48,0.0,258.48,2018-10-19,2018-11-08,PAID,ACCPAY,GBP,ca156aaa-fbca-42fc-b1ba-002d05c60db9
401-2,PRS PPL Great Denham Music Licence,260.83,0.0,260.83,2018-10-19,2018-11-02,PAID,ACCPAY,GBP,6d614da6-f577-4cd0-99c7-c7021704ec0a
413-1,Keyboards & mice for GD,33.29,0.0,33.29,2018-10-19,2018-10-23,PAID,ACCPAY,GBP,db7cda39-86f1-4459-83d8-fa26a8d1cf70
103,Reation balls,22.39,0.0,22.39,2018-10-19,2018-10-23,PAID,ACCPAY,GBP,702627de-c967-43e2-b136-5c325a16dd92
103,Resistance band,56.16,0.0,56.16,2018-10-19,2018-10-23,PAID,ACCPAY,GBP,67507296-66b6-4499-8df3-7d9d4f0044d0
103,hot cold pks,31.12,0.0,31.12,2018-10-19,2018-10-23,PAID,ACCPAY,GBP,a02b81ba-7cf6-48b7-ac47-fa995f390759
472-7,Water coolers ,74.7,0.0,74.7,2018-10-22,2018-11-08,PAID,ACCPAY,GBP,f60f393f-f526-42c2-8ab9-7bb923ec81d9
472-5,Coffee for builders,5.0,0.0,5.0,2018-10-22,2018-10-25,PAID,ACCPAY,GBP,a6266d5b-6649-4e6c-b3cc-df2f77fc6dc2
101,hand towel & Soap Dispensers,58.94,0.0,58.94,2018-10-22,2018-10-23,PAID,ACCPAY,GBP,fa7c0724-072d-4438-a16a-5997ec5db84b
401-2,Licence for Skin Piercing,341.7,0.0,341.7,2018-10-23,2018-10-24,PAID,ACCPAY,GBP,4317fb77-27ea-455d-bf15-5d43dc7a3366
424,Meeting drinks,14.75,0.0,14.75,2018-10-25,2018-11-15,PAID,ACCPAY,GBP,54a92918-9b67-48e1-af98-c029cc4cb8b6
461-1,Clip boards,14.3,0.0,14.3,2018-10-25,2018-11-05,PAID,ACCPAY,GBP,ee63e9d4-fd94-42f0-8b39-85248e2f21a7
413-5,Desk Legs frames and doors,161.0,0.0,161.0,2018-10-26,2018-11-15,PAID,ACCPAY,GBP,24b66c67-6b4e-4204-b7a9-77757802fb67
413-5,pedestal drawers - GD,45.0,0.0,45.0,2018-10-26,2018-11-02,PAID,ACCPAY,GBP,915dfd6f-528d-4cf7-88a2-240297b5ec83
474-3,Electrical work GD,462.0,0.0,462.0,2018-10-27,2018-11-05,PAID,ACCPAY,GBP,04e29a33-846e-4fe7-a4f6-b8f76c0510b9
461-1,Rubber bands,3.38,0.0,3.38,2018-10-29,2018-11-05,PAID,ACCPAY,GBP,e9bd9386-8d42-4487-9869-baed2731101d
461-1,white tack,1.49,0.0,1.49,2018-10-29,2018-11-05,PAID,ACCPAY,GBP,4386f74b-c7c3-43f2-b2b3-d2b4fa77b174
424,Meeting lunch,11.9,0.0,11.9,2018-10-26,2018-11-15,PAID,ACCPAY,GBP,8ab7769b-1d68-4388-a712-d0865cc014c6
101,Couch rolls,44.26,0.0,44.26,2018-10-26,2018-11-06,PAID,ACCPAY,GBP,53a1c7c2-d0f2-4bcc-b984-b04c8d332f8e
461-1,Brown A4 envelopes,4.32,0.0,4.32,2018-11-08,2018-11-12,PAID,ACCPAY,GBP,6eda901f-a4dd-48b9-b5be-4945775f78c9
461-1,Stapple Remover ,13.46,0.0,13.46,2018-11-05,2018-11-12,PAID,ACCPAY,GBP,e4b83de4-97dc-40e8-a1fe-44046443898f
461-1,Stapple Remover ,1.73,0.0,1.73,2018-11-05,2018-11-12,PAID,ACCPAY,GBP,18dd7562-3e7e-4a50-ad59-dda26ea11e54
461-1,Mouse mats GD,2.7,0.0,2.7,2018-11-05,2018-11-08,PAID,ACCPAY,GBP,431f0af7-2e47-4c73-8b73-db0dc9f76b26
103,Spiked Balls ,44.09,0.0,44.09,2018-11-07,2018-11-15,PAID,ACCPAY,GBP,6096b808-aa91-4d83-aab4-e098871f8932
103,Neck Collars GD,45.65,0.0,45.65,2018-11-08,2018-11-14,PAID,ACCPAY,GBP,faebdb02-e228-4e0f-9ec5-1c5e1c5be758
413-5,Fruit basket,6.49,0.0,6.49,2018-10-29,2018-11-05,PAID,ACCPAY,GBP,b90fed13-07f1-4e12-b1de-2c51329c30f6
409-1,Fire action sign,2.55,0.0,2.55,2018-10-29,2018-11-05,PAID,ACCPAY,GBP,c97fe420-6230-4b54-ba86-603e83125713
461-1,USB extension lead/equipment bag/magnetic frames ,44.47,0.0,44.47,2018-10-29,2018-11-05,PAID,ACCPAY,GBP,255511bc-ef5b-4b6a-bb8c-8eddf4c5a1f4
474,Building work GD,2950.0,0.0,2950.0,2018-10-31,2018-11-05,PAID,ACCPAY,GBP,7cfa857e-dd6c-43f1-a8bc-5435a0b488e9
413-6,All GD Signage,1573.55,0.0,1573.55,2018-10-31,2018-11-05,PAID,ACCPAY,GBP,4de3672a-dec0-4c07-814f-3bca6f665570
461-1,Kitchen Roll/Poster strips/Plastic wallets,5.27,0.0,5.27,2018-11-02,2018-11-06,PAID,ACCPAY,GBP,c70b7cac-108e-477e-9e15-4874b4cbed86
413-4,Pillow cases,44.0,0.0,44.0,2018-11-03,2018-11-08,PAID,ACCPAY,GBP,9e78032a-792b-489a-bc0c-cbc1e57bb5ce
413-5,Coats Hooks,29.97,0.0,29.97,2018-11-08,2018-11-12,PAID,ACCPAY,GBP,aad51421-0109-415f-a1c1-9713dc212143
103,Deep heat patches,12.49,0.0,12.49,2018-11-09,2018-11-12,PAID,ACCPAY,GBP,06eb4c85-73ae-4f1a-920e-42fa1e748638
103,Deep Heat Rub,17.66,0.0,17.66,2018-11-09,2018-11-12,PAID,ACCPAY,GBP,33283e69-0890-41de-8e0a-8822b5b8c1fc
101,Hypafix/ac needles/ felt ,270.86,0.0,270.86,2018-11-12,2018-11-15,PAID,ACCPAY,GBP,85ada0f1-824a-46f0-9d65-b57da8c87265
474-7,Keys for drawers ,10.25,0.0,10.25,2018-11-14,2018-11-15,PAID,ACCPAY,GBP,7886e20b-34d8-44da-b5d3-b92115694d88
103,Foam Rollers & Yoga Mat,52.6,0.0,52.6,2018-11-14,2018-11-15,PAID,ACCPAY,GBP,2b8f44e7-74f8-477b-973c-e3073b013bca
400,Gift cards & backings,324.0,0.0,324.0,2018-11-20,2018-12-06,PAID,ACCPAY,GBP,157e7cdc-2e74-41a6-8a25-67f3b9688082
